location_id,source_layer,name,latitude,longitude,dedup_status,matched_ref,match_distance_m,amenity,highway,operator,brand,capacity,ref,province,district,city,n_points,total_power_kw,max_power_kw,nearest_dk_odcinek_id,nearest_dk_droga,nearest_dk_dist_m,nearest_dk_ten_t,nearest_dk_sdrr_ogolem,nearest_dk_sam_osobowe,nearest_dk_lekkie_ciezarowe,nearest_dw_odcinek_id,nearest_dw_droga,nearest_dw_dist_m,nearest_dw_sdrr_ogolem,nearest_dw_sam_osobowe,traffic_primary_source,traffic_primary_dist_m,traffic_primary_sdrr_ogolem,traffic_primary_sam_osobowe,ten_t,existing_eipa_stations_1km,existing_eipa_power_kw_1km,existing_eipa_stations_2km,existing_eipa_power_kw_2km,teryt_powiat_geo,powiat_nazwa_geo,station_suspended,existing_eipa_stations_active_1km,existing_eipa_power_kw_active_1km,existing_eipa_stations_active_2km,existing_eipa_power_kw_active_2km,traffic_confidence,nearest_dk_coord_source,nearest_dw_coord_source,moc_nieznana,existing_eipa_moc_nieznana_liczba_1km,existing_eipa_moc_nieznana_liczba_2km,moc_szacowana,powiat_wojewodztwo,powiat_nazwa,powiat_powierzchnia_km2,powiat_ludnosc,powiat_gestosc_zaludnienia,cepik_dane_dostepne,powiat_liczba_bev,powiat_liczba_phev,powiat_liczba_ev_razem,powiat_ev_na_1000_mieszkancow,powiat_liczba_stacji_eipa,powiat_moc_stacji_eipa_kw,powiat_moc_kw_na_1000_mieszkancow,powiat_scalony_obszar,powiat_ev_dane_zanizone,segment,udzial_jednorodzinne_nsp
mop_00000,mop,MOP Sędzinko,52.3879889,16.4749699,unique,,,,services,,,,,,,,,,,90823,A2,4528.195539922711,bazowa,25148.0,16028.0,2815.0,30348,306,3598.859265867494,5306.0,4194.0,dw,3598.859265867494,5306.0,4194.0,bazowa,2,144.0,2,144.0,3024,powiat szamotulski,,2,144.0,2,144.0,srednia,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,szamotulski,1119,91631,82.0,True,160.0,96.0,256.0,2.79,14.0,1341.0,,False,False,korytarzowa,0.8489751298168898
mop_00001,mop,Port Świecko (Shell),52.3131936,14.6415251,unique,,,,services,,,,,,,,,,,31749,29,635.6178024060421,,6516.0,3781.0,902.0,8015,137,6364.396155335254,7377.0,5888.0,dk,635.6178024060421,6516.0,3781.0,,2,1400.0,2,1400.0,805,powiat słubicki,,2,1400.0,2,1400.0,wysoka,oryginalne,oryginalne,False,1,1,False,LUBUSKIE,słubicki,999,45679,46.0,True,85.0,42.0,127.0,2.78,17.0,4164.0,,False,False,korytarzowa,0.746977329974811
mop_00002,mop,MOP III Jaworzno Zastawie,50.149295,19.299451,unique,,,,services,Stalexport Autostrada Małopolska S.A.,,,,,,,,,,20433,A4,3393.1295762665018,bazowa,57052.0,43642.0,5255.0,12050,933,4835.300331967551,4062.0,3302.0,dk,3393.1295762665018,57052.0,43642.0,bazowa,2,388.0,2,388.0,1203,powiat chrzanowski,,2,388.0,2,388.0,srednia,oryginalne,oryginalne,False,0,0,False,MAŁOPOLSKIE,chrzanowski,370,117756,318.0,True,341.0,78.0,419.0,3.56,14.0,2004.0,,False,False,korytarzowa,0.8748856059615636
mop_00003,mop,MOP Jaworzno Kępnica,50.1474728,19.298265,unique,,,,services,Stalexport Autostrada Małopolska S.A.,,,,,,,,,,20433,A4,3499.613860182531,bazowa,57052.0,43642.0,5255.0,12050,933,4891.091794838653,4062.0,3302.0,dk,3499.613860182531,57052.0,43642.0,bazowa,2,388.0,2,388.0,1203,powiat chrzanowski,,2,388.0,2,388.0,srednia,oryginalne,oryginalne,False,0,0,False,MAŁOPOLSKIE,chrzanowski,370,117756,318.0,True,341.0,78.0,419.0,3.56,14.0,2004.0,,False,False,korytarzowa,0.8748856059615636
mop_00004,mop,,52.5409303,17.6319485,unique,,,,services,,,,,,,,,,,90326,15a,1632.6353019938845,,10685.0,7899.0,977.0,30322,194,2051.427520763411,14905.0,11887.0,dk,1632.6353019938845,10685.0,7899.0,,0,0.0,2,312.0,3003,powiat gnieźnieński,,0,0.0,2,312.0,wysoka,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,gnieźnieński,1255,140653,112.0,True,328.0,114.0,442.0,3.14,25.0,5015.0,,False,False,korytarzowa,0.7851366613959793
mop_00005,mop,Autoport Olszyna,51.665705,14.7667439,unique,,,,services,,,,,,,,,,,31701,A18,603.3541364451918,kompleksowa,11398.0,5827.0,1219.0,8120,294,4554.961926251832,1800.0,1453.0,dk,603.3541364451918,11398.0,5827.0,kompleksowa,0,0.0,0,0.0,811,powiat żarski,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,LUBUSKIE,żarski,1393,90364,65.0,True,156.0,51.0,207.0,2.29,13.0,1400.0,,False,False,korytarzowa,0.7813057657990278
mop_00006,mop,BZ,50.4619206,19.2322553,unique,,,,services,,,,,,,,,,,40714,91i,279.89838757939555,,12850.0,9682.0,1188.0,24289,793,3245.727181274556,7413.0,5952.0,dk,279.89838757939555,12850.0,9682.0,,1,72.0,1,72.0,2401,powiat będziński,,1,72.0,1,72.0,wysoka,oryginalne,oryginalne,False,0,0,False,ŚLĄSKIE,będziński,364,143640,394.0,True,374.0,102.0,476.0,3.31,17.0,1477.0,,False,False,korytarzowa,0.8542372881355932
mop_00007,mop,MOP Krzyżowniki,52.3276362,17.093121,unique,,,,services,,,,,,,,,,,90327,A2,2247.893964172931,bazowa,55042.0,37087.0,5442.0,30190,434,5166.884742323395,5885.0,4951.0,dk,2247.893964172931,55042.0,37087.0,bazowa,1,194.0,1,194.0,3021,powiat poznański,,1,194.0,1,194.0,srednia,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,Poznań + poznański (obszar metropolitalny),2162,990434,458.1,True,10237.0,4968.0,15205.0,15.35,337.0,41222.0,41.62,True,True,korytarzowa,0.6398746506309816
mop_00008,mop,MOP Brwinów Północ,52.1558439,20.6868014,unique,,,,services,,,,,,,,,,,10934,A2,4280.87116053956,bazowa,83473.0,63212.0,7678.0,14354,720,2002.1770728087124,4413.0,3963.0,dw,2002.1770728087124,4413.0,3963.0,bazowa,2,144.0,2,144.0,1421,powiat pruszkowski,,2,144.0,2,144.0,srednia,oryginalne,oryginalne,False,0,0,False,MAZOWIECKIE,pruszkowski,246,181026,735.0,True,1273.0,713.0,1986.0,10.97,38.0,4716.0,,False,False,korytarzowa,0.9057794178917922
mop_00009,mop,MOP Brwinów Południe,52.1542673,20.6863039,unique,,,,services,,,,,,,,,,,10934,A2,4212.165056218166,bazowa,83473.0,63212.0,7678.0,14354,720,1955.6208687096123,4413.0,3963.0,dw,1955.6208687096123,4413.0,3963.0,bazowa,2,144.0,2,144.0,1421,powiat pruszkowski,,2,144.0,2,144.0,wysoka,oryginalne,oryginalne,False,0,0,False,MAZOWIECKIE,pruszkowski,246,181026,735.0,True,1273.0,713.0,1986.0,10.97,38.0,4716.0,,False,False,korytarzowa,0.9057794178917922
mop_00010,mop,MOP Morawica,50.0787189,19.7592183,unique,,,,services,,,,,,,,,,,20414,A4,2692.180332231552,bazowa,50169.0,37546.0,4613.0,12009,774,3356.6963416670487,15611.0,13696.0,dk,2692.180332231552,50169.0,37546.0,bazowa,1,94.0,2,188.0,1206,powiat krakowski,,1,94.0,2,188.0,srednia,oryginalne,oryginalne,False,0,0,False,MAŁOPOLSKIE,Kraków + krakowski (obszar metropolitalny),1558,1113446,714.7,True,12096.0,5295.0,17391.0,15.62,257.0,25657.0,23.04,True,True,korytarzowa,0.6362350315806252
mop_00011,mop,MOP Aleksandrowice,50.081097,19.772484,unique,,,,services,,,,,,,,,,,20414,A4,1711.3587423139384,bazowa,50169.0,37546.0,4613.0,12174,774,2504.6717735856296,17734.0,14617.0,dk,1711.3587423139384,50169.0,37546.0,bazowa,1,94.0,2,188.0,1206,powiat krakowski,,1,94.0,2,188.0,wysoka,oryginalne,oryginalne,False,0,0,False,MAŁOPOLSKIE,Kraków + krakowski (obszar metropolitalny),1558,1113446,714.7,True,12096.0,5295.0,17391.0,15.62,257.0,25657.0,23.04,True,True,korytarzowa,0.6362350315806252
mop_00012,mop,,52.8385075,20.9867021,unique,,,,services,,,,,,,,,,,11208,60,3472.820478415408,,3277.0,2062.0,240.0,14281,618,12103.506230613742,4746.0,3636.0,dk,3472.820478415408,3277.0,2062.0,,0,0.0,0,0.0,1411,powiat makowski,,0,0.0,0,0.0,srednia,interpolowane,oryginalne,False,0,0,False,MAZOWIECKIE,makowski,1065,41254,39.0,True,78.0,20.0,98.0,2.38,2.0,186.0,,False,False,korytarzowa,0.97382893988242
mop_00013,mop,MOP Kołbaskowo,53.3421589,14.4523728,unique,,,,services,,,,,,,,,,,60702,13,396.8597209867485,,17177.0,13919.0,1558.0,32224,120,9959.140201608468,4419.0,3996.0,dk,396.8597209867485,17177.0,13919.0,,0,0.0,5,3294.0,3211,powiat policki,,0,0.0,5,3294.0,wysoka,oryginalne,oryginalne,False,0,0,False,ZACHODNIOPOMORSKIE,policki,664,86834,131.0,True,356.0,172.0,528.0,6.08,25.0,8382.0,,False,False,korytarzowa,0.7942286348501665
mop_00014,mop,MOP Halemba,50.2512359,18.8816842,unique,,,,services,,,,327+488,,,,,,,40622,A4,1007.1362280744634,bazowa,84130.0,64574.0,8097.0,24177,925,4813.931781233378,9564.0,8445.0,dk,1007.1362280744634,84130.0,64574.0,bazowa,0,0.0,5,220.0,2472,powiat Ruda Śląska,,0,0.0,5,220.0,wysoka,oryginalne,oryginalne,False,0,0,False,ŚLĄSKIE,Ruda Śląska,78,128793,1659.0,True,401.0,137.0,538.0,4.18,45.0,3078.0,,False,False,korytarzowa,0.5425244527247322
mop_00015,mop,,52.5624947,16.8341814,unique,,,,services,,,,,,,,,,,90214,"11
S11c",3581.4487990692605,kompleksowa,22453.0,17644.0,2159.0,30130,187,9113.161925389622,6251.0,4776.0,dk,3581.4487990692605,22453.0,17644.0,kompleksowa,0,0.0,0,0.0,3021,powiat poznański,,0,0.0,0,0.0,srednia,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,Poznań + poznański (obszar metropolitalny),2162,990434,458.1,True,10237.0,4968.0,15205.0,15.35,337.0,41222.0,41.62,True,True,korytarzowa,0.6398746506309816
mop_00016,mop,,52.3640003,16.3209974,unique,,,,services,,,,,,,,,,,90805,92,13500.06979153307,,8170.0,4909.0,874.0,30225,307,6636.1890890776585,4846.0,3796.0,dw,6636.1890890776585,4846.0,3796.0,,0,0.0,0,0.0,3015,powiat nowotomyski,,0,0.0,0,0.0,srednia,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,nowotomyski,1012,75015,74.0,True,256.0,96.0,352.0,4.69,8.0,1906.0,,False,False,korytarzowa,0.8806910569105691
mop_00017,mop,MOP Wirek,50.2528643,18.8825423,unique,,,,services,,,,,,,,,,,40622,A4,1025.890673587881,bazowa,84130.0,64574.0,8097.0,24177,925,4977.272071981331,9564.0,8445.0,dk,1025.890673587881,84130.0,64574.0,bazowa,0,0.0,5,220.0,2472,powiat Ruda Śląska,,0,0.0,5,220.0,wysoka,oryginalne,oryginalne,False,0,0,False,ŚLĄSKIE,Ruda Śląska,78,128793,1659.0,True,401.0,137.0,538.0,4.18,45.0,3078.0,,False,False,korytarzowa,0.5425244527247322
mop_00018,mop,MOP Kraśnik Dolny,51.3171434,15.5966517,unique,,,,services,,,,,,,,,,,30625,A4,128.9108471905183,bazowa,24565.0,13473.0,2932.0,2296,297,2180.5230384906245,4703.0,3198.0,dk,128.9108471905183,24565.0,13473.0,bazowa,1,194.0,1,194.0,201,powiat bolesławiecki,,1,194.0,1,194.0,wysoka,oryginalne,oryginalne,False,0,0,False,DOLNOŚLĄSKIE,bolesławiecki,1304,87255,67.0,True,172.0,52.0,224.0,2.57,21.0,6113.0,,False,False,korytarzowa,0.8158647428970953
mop_00019,mop,MOP Racula Zachód,51.9044606,15.5873503,unique,,,,services,,,,,,,,,,,31403,S3a,2321.462431788493,bazowa,28702.0,22226.0,2388.0,8091,282,6217.132500888491,4839.0,4058.0,dk,2321.462431788493,28702.0,22226.0,bazowa,2,766.0,3,810.0,862,powiat Zielona Góra,,2,766.0,3,810.0,srednia,oryginalne,oryginalne,False,0,0,False,LUBUSKIE,Zielona Góra + zielonogórski (obszar metropolitalny),1626,213623,131.4,True,1538.0,945.0,2483.0,11.62,42.0,6447.0,30.18,True,True,korytarzowa,0.693116922152089
mop_00020,mop,MOP Rowień Zachód,50.0737821,18.6622968,unique,,,,services,GDDKiA,,,,,,,,,,40731,A1a,691.9180860651479,bazowa,54369.0,38616.0,5401.0,24176,924,3498.881352035069,4367.0,3776.0,dk,691.9180860651479,54369.0,38616.0,bazowa,0,0.0,0,0.0,2479,powiat Żory,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,ŚLĄSKIE,Żory,65,61923,958.0,True,210.0,74.0,284.0,4.59,15.0,2015.0,,False,False,korytarzowa,0.8217965653896961
mop_00021,mop,MOP Rowień Wschód,50.0743317,18.6647752,unique,,,,services,GDDKiA,,,,,,,,,,40731,A1a,634.8142637010978,bazowa,54369.0,38616.0,5401.0,24176,924,3373.20916855072,4367.0,3776.0,dk,634.8142637010978,54369.0,38616.0,bazowa,0,0.0,0,0.0,2479,powiat Żory,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,ŚLĄSKIE,Żory,65,61923,958.0,True,210.0,74.0,284.0,4.59,15.0,2015.0,,False,False,korytarzowa,0.8217965653896961
mop_00022,mop,MOP Zalesie,52.3863168,16.47637,unique,,,,services,,,,,,,,,,,90823,A2,4418.457418590638,bazowa,25148.0,16028.0,2815.0,30348,306,3395.398770533112,5306.0,4194.0,dw,3395.398770533112,5306.0,4194.0,bazowa,2,144.0,2,144.0,3024,powiat szamotulski,,2,144.0,2,144.0,srednia,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,szamotulski,1119,91631,82.0,True,160.0,96.0,256.0,2.79,14.0,1341.0,,False,False,korytarzowa,0.8489751298168898
mop_00023,mop,MOP Radule,53.1448721,22.7939411,unique,,,,services,,,,,,,,,,,50325,S8,2725.745593137269,kompleksowa,18410.0,14157.0,1715.0,20049,678,13349.956568369062,1383.0,1081.0,dk,2725.745593137269,18410.0,14157.0,kompleksowa,0,0.0,0,0.0,2002,powiat białostocki,,0,0.0,0,0.0,srednia,oryginalne,oryginalne,False,0,0,False,PODLASKIE,Białystok + białostocki (obszar metropolitalny),3079,449556,146.0,True,2971.0,1152.0,4123.0,9.17,81.0,14266.0,31.73,True,True,korytarzowa,0.8001543560176148
mop_00024,mop,MOP Police,52.135721,18.6341164,unique,,,,services,,,,,,,,,,,90625,A2,1497.1247575936166,bazowa,28185.0,17083.0,3141.0,30986,473,6463.213419521863,3909.0,3296.0,dk,1497.1247575936166,28185.0,17083.0,bazowa,0,0.0,0,0.0,3009,powiat kolski,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,kolski,1011,80743,80.0,True,146.0,49.0,195.0,2.42,8.0,835.0,,False,False,korytarzowa,0.9058290951768848
mop_00025,mop,MOP Chrząstów Południe,51.9442983,19.1765495,unique,,,,services,,,,,,,,,,,91118,A2,148.8897122719194,bazowa,30133.0,18482.0,3391.0,10005,469,6501.119288744986,2762.0,2319.0,dk,148.8897122719194,30133.0,18482.0,bazowa,2,388.0,2,388.0,1020,powiat zgierski,,2,388.0,2,388.0,wysoka,oryginalne,oryginalne,False,0,0,False,ŁÓDZKIE,zgierski,855,165840,194.0,True,525.0,120.0,645.0,3.89,23.0,2757.0,,False,False,korytarzowa,0.8931284067554285
mop_00026,mop,MOP Malankowo Zachód,53.3413073,18.7074937,unique,,,,services,,,,,,,,,,,71403,A1,239.8508127134823,bazowa,22660.0,15269.0,1775.0,4111,543,4345.544801915151,1950.0,1676.0,dk,239.8508127134823,22660.0,15269.0,bazowa,6,1800.0,6,1800.0,417,powiat wąbrzeski,,6,1800.0,6,1800.0,wysoka,oryginalne,oryginalne,False,0,0,False,KUJAWSKO-POMORSKIE,wąbrzeski,501,32155,64.0,True,52.0,13.0,65.0,2.02,9.0,2322.0,,False,False,korytarzowa,0.8468019257221459
mop_00027,mop,MOP Gnilec,52.3255337,14.6513443,unique,,,,services,,,,,,,,,,,31749,29,1800.72654648532,,6516.0,3781.0,902.0,8015,137,4838.583339554425,7377.0,5888.0,dk,1800.72654648532,6516.0,3781.0,,0,0.0,2,1400.0,805,powiat słubicki,,0,0.0,2,1400.0,wysoka,oryginalne,oryginalne,False,0,1,False,LUBUSKIE,słubicki,999,45679,46.0,True,85.0,42.0,127.0,2.78,17.0,4164.0,,False,False,korytarzowa,0.746977329974811
mop_00028,mop,MOP Sosna,52.3236263,14.6548358,unique,,,,services,,,,,,,,,,,31749,29,1635.270700561094,,6516.0,3781.0,902.0,8015,137,4937.597762788534,7377.0,5888.0,dk,1635.270700561094,6516.0,3781.0,,0,0.0,2,1400.0,805,powiat słubicki,,0,0.0,2,1400.0,wysoka,oryginalne,oryginalne,False,0,1,False,LUBUSKIE,słubicki,999,45679,46.0,True,85.0,42.0,127.0,2.78,17.0,4164.0,,False,False,korytarzowa,0.746977329974811
mop_00029,mop,MOP Mroków,51.7394706,21.7821822,unique,,,,services,,,,,,,,,,,10324,S17,1109.6299835473544,bazowa,31400.0,23354.0,2473.0,14260,807,8487.73636259744,2996.0,2653.0,dk,1109.6299835473544,31400.0,23354.0,bazowa,0,0.0,0,0.0,1403,powiat garwoliński,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,MAZOWIECKIE,garwoliński,1285,105213,82.0,True,177.0,75.0,252.0,2.4,4.0,384.0,,False,False,korytarzowa,0.9617809904644724
mop_00030,mop,,52.639425,16.8136775,unique,,,,services,,,,,,,,,,,90215,11,1269.02920972787,,17640.0,12979.0,1957.0,30130,187,583.4912262528954,6251.0,4776.0,dw,583.4912262528954,6251.0,4776.0,,5,742.0,7,1146.0,3016,powiat obornicki,,5,742.0,7,1146.0,wysoka,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,obornicki,711,58657,82.0,True,126.0,49.0,175.0,2.98,10.0,1496.0,,False,False,korytarzowa,0.8421381681775555
mop_00031,mop,,50.8397227,17.4811353,unique,,,,services,,,,,,,,,,,41317,94,84.74879363942941,,7829.0,6222.0,571.0,16206,401,1604.1674870403874,4577.0,4246.0,dk,84.74879363942941,7829.0,6222.0,,0,0.0,3,392.0,1601,powiat brzeski,,0,0.0,3,392.0,wysoka,oryginalne,oryginalne,False,0,0,False,OPOLSKIE,brzeski,876,85613,98.0,True,140.0,54.0,194.0,2.27,20.0,7011.0,,False,False,korytarzowa,0.7865458296492779
mop_00032,mop,MOP Łęka,52.1343829,18.6352258,unique,,,,services,,,,,,,,,,,90625,A2,1618.7950249621776,bazowa,28185.0,17083.0,3141.0,30986,473,6518.907866524991,3909.0,3296.0,dk,1618.7950249621776,28185.0,17083.0,bazowa,0,0.0,0,0.0,3009,powiat kolski,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,kolski,1011,80743,80.0,True,146.0,49.0,195.0,2.42,8.0,835.0,,False,False,korytarzowa,0.9058290951768848
mop_00033,mop,MOP Tulce,52.3294824,17.0914135,unique,,,,services,,,,,,,,,,,90327,A2,2068.53842039237,bazowa,55042.0,37087.0,5442.0,30190,434,5388.657483543597,5885.0,4951.0,dk,2068.53842039237,55042.0,37087.0,bazowa,1,194.0,1,194.0,3021,powiat poznański,,1,194.0,1,194.0,srednia,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,Poznań + poznański (obszar metropolitalny),2162,990434,458.1,True,10237.0,4968.0,15205.0,15.35,337.0,41222.0,41.62,True,True,korytarzowa,0.6398746506309816
mop_00034,mop,MOP Siekierki,52.3692856,17.2059064,unique,,,,services,,,,,,,,,,,90320,92,3639.125998304877,,20604.0,15772.0,1760.0,30309,194,11290.146387571303,10576.0,9208.0,dk,3639.125998304877,20604.0,15772.0,,0,0.0,0,0.0,3021,powiat poznański,,0,0.0,0,0.0,srednia,oryginalne,oryginalne,False,0,0,False,WIELKOPOLSKIE,Poznań + poznański (obszar metropolitalny),2162,990434,458.1,True,10237.0,4968.0,15205.0,15.35,337.0,41222.0,41.62,True,True,korytarzowa,0.6398746506309816
mop_00035,mop,MOP Góra Świętej Anny,50.4611007,18.1609627,unique,,,,services,,,,,,,,,,,41014,A4,7141.498443775699,bazowa,43583.0,27467.0,5115.0,16333,409,4701.583764865016,3223.0,2789.0,dw,4701.583764865016,3223.0,2789.0,bazowa,2,288.0,2,288.0,1611,powiat strzelecki,,2,288.0,2,288.0,srednia,oryginalne,oryginalne,False,0,0,False,OPOLSKIE,strzelecki,744,70763,95.0,True,163.0,50.0,213.0,3.01,11.0,1500.0,,False,False,korytarzowa,0.9216417910447762
mop_00036,mop,MOP Wysoka,50.462843,18.1604364,unique,,,,services,,,,,,,,,,,41014,A4,7187.780294123951,bazowa,43583.0,27467.0,5115.0,16333,409,4526.04476266456,3223.0,2789.0,dw,4526.04476266456,3223.0,2789.0,bazowa,2,288.0,2,288.0,1611,powiat strzelecki,,2,288.0,2,288.0,srednia,oryginalne,oryginalne,False,0,0,False,OPOLSKIE,strzelecki,744,70763,95.0,True,163.0,50.0,213.0,3.01,11.0,1500.0,,False,False,korytarzowa,0.9216417910447762
mop_00037,mop,MOP Gajewo Wschód,53.6288401,18.6409103,unique,,,,services,,,,,,,,,,,70641,A1,929.3454131381948,bazowa,28273.0,19115.0,2040.0,4094,214,3825.182677113953,3560.0,2528.0,dk,929.3454131381948,28273.0,19115.0,bazowa,3,2400.0,6,4800.0,414,powiat świecki,,3,2400.0,6,4800.0,wysoka,oryginalne,oryginalne,False,0,0,False,KUJAWSKO-POMORSKIE,świecki,1474,94358,64.0,True,239.0,57.0,296.0,3.14,19.0,11183.0,,False,False,korytarzowa,0.8594014351554752
mop_00038,mop,,52.2955876,15.3194764,unique,,,,services,,,,,,,,,,,31516,A2,8250.690256931828,bazowa,20007.0,11060.0,2250.0,8210,276,15950.672914356172,5071.0,4126.0,dk,8250.690256931828,20007.0,11060.0,bazowa,0,0.0,0,0.0,808,powiat świebodziński,,0,0.0,0,0.0,srednia,oryginalne,oryginalne,False,0,0,False,LUBUSKIE,świebodziński,937,53609,57.0,True,152.0,42.0,194.0,3.62,26.0,3506.0,,False,False,korytarzowa,0.743921481151015
mop_00039,mop,MOP Oleśnica Mała,50.8459737,17.253625,unique,,,,services,,,,,,,,,,,30207,A4,949.2212670461884,bazowa,49662.0,33135.0,4459.0,2271,396,4949.650249482303,4674.0,3703.0,dk,949.2212670461884,49662.0,33135.0,bazowa,0,0.0,0,0.0,217,powiat strzeliński,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,DOLNOŚLĄSKIE,strzeliński,622,41473,67.0,True,62.0,19.0,81.0,1.95,2.0,44.0,,False,False,korytarzowa,0.8111525954474287
mop_00040,mop,Las Vegas Center,52.2618345,15.3950652,unique,,,,services,,,,,,,,,,,31516,A2,6733.821233663,bazowa,20007.0,11060.0,2250.0,8210,276,9768.991191361043,5071.0,4126.0,dk,6733.821233663,20007.0,11060.0,bazowa,0,0.0,0,0.0,808,powiat świebodziński,,0,0.0,0,0.0,srednia,oryginalne,oryginalne,False,0,0,False,LUBUSKIE,świebodziński,937,53609,57.0,True,152.0,42.0,194.0,3.62,26.0,3506.0,,False,False,korytarzowa,0.743921481151015
mop_00041,mop,,51.6353378,14.8614838,unique,,,,services,,,,,,,,,,,31708,12,109.06210711258788,,5096.0,3926.0,641.0,8120,294,4676.751098051642,1800.0,1453.0,dk,109.06210711258788,5096.0,3926.0,,0,0.0,0,0.0,811,powiat żarski,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,LUBUSKIE,żarski,1393,90364,65.0,True,156.0,51.0,207.0,2.29,13.0,1400.0,,False,False,korytarzowa,0.7813057657990278
mop_00042,mop,MOP Witowice,50.8432773,17.2545533,unique,,,,services,,,,,,,,,,,30207,A4,734.8995630736383,bazowa,49662.0,33135.0,4459.0,2271,396,5172.699494603338,4674.0,3703.0,dk,734.8995630736383,49662.0,33135.0,bazowa,0,0.0,0,0.0,217,powiat strzeliński,,0,0.0,0,0.0,wysoka,oryginalne,oryginalne,False,0,0,False,DOLNOŚLĄSKIE,strzeliński,622,41473,67.0,True,62.0,19.0,81.0,1.95,2.0,44.0,,False,False,korytarzowa,0.8111525954474287
mop_00043,mop,MOP Wieszowa Północ,50.3720155,18.7418775,unique,,,,services,,,,,,,,,,,40739,A1c,1057.1688188865694,bazowa,41947.0,30186.0,3740.0,24110,901,7676.579075789393,16001.0,13735.0,dk,1057.1688188865694,41947.0,30186.0,bazowa,2,388.0,2,388.0,2478,powiat Zabrze,,2,388.0,2,388.0,wysoka,oryginalne,oryginalne,False,0,0,False,ŚLĄSKIE,Zabrze,80,152461,1896.0,True,292.0,175.0,467.0,3.06,77.0,6499.0,,False,False,korytarzowa,0.4641913935062917
mop_00044,mop,MOP Wieszowa Południe,50.3705329,18.7430166,unique,,,,services,,,,,,,,,,,40739,A1c,1006.9519638881476,bazowa,41947.0,30186.0,3740.0,24110,901,7779.570205476639,16001.0,13735.0,dk,1006.9519638881476,41947.0,30186.0,bazowa,2,388.0,2,388.0,2478,powiat Zabrze,,2,388.0,2,388.0,wysoka,oryginalne,oryginalne,False,0,0,False,ŚLĄSKIE,Zabrze,80,152461,1896.0,True,292.0,175.0,467.0,3.06,77.0,6499.0,,False,False,korytarzowa,0.4641913935062917
mop_00045,mop,MOP Otłoczyn Zachód,52.9009237,18.7214685,unique,,,,services,,,,,,,,,,,71406,A1,324.2623721789836,bazowa,31955.0,21256.0,2670.0,4192,291,630.494657857451,426.0,391.0,dk,324.2623721789836,31955.0,21256.0,bazowa,1,194.0,1,194.0,401,powiat aleksandrowski,,1,194.0,1,194.0,wysoka,oryginalne,oryginalne,False,0,0,False,KUJAWSKO-POMORSKIE,aleksandrowski,475,53086,112.0,True,141.0,29.0,170.0,3.2,19.0,4553.0,,False,False,korytarzowa,0.889460370994941
mop_00046,mop,,52.3670598,15.8640965,unique,,,,services,,,,,,,,,,,90835,"92b
92",3109.283435464427,,5461.0,2857.0,741.0,8025,137,9115.44214141275,1404.0,997.0,dk,3109.283435464427,5461.0,2857.0,,0,0.0,0,0.0,803,powiat międzyrzecki,,0,0.0,0,0.0,srednia,oryginalne,oryginalne,False,0,0,False,LUBUSKIE,międzyrzecki,1388,54439,39.0,True,90.0,43.0,133.0,2.44,13.0,6404.0,,False,False,korytarzowa,0.7443681613387685
mop_00047,mop,MOP Chociszewo,52.3135348,15.7827101,unique,,,,services,,,,,,,,,,,31517,A2,5065.004528180533,bazowa,26754.0,16500.0,2884.0,30203,302,9266.663022370976,5785.0,4966.0,dk,5065.004528180533,26754.0,16500.0,bazowa,6,3920.0,6,3920.0,808,powiat świebodziński,,6,3920.0,6,3920.0,srednia,oryginalne,oryginalne,False,0,0,False,LUBUSKIE,świebodziński,937,53609,57.0,True,152.0,42.0,194.0,3.62,26.0,3506.0,,False,False,korytarzowa,0.743921481151015
mop_00048,mop,MOP Rogoziniec,52.3125102,15.7826669,unique,,,,services,,,,,,,,,,,31517,A2,5021.225343519342,bazowa,26754.0,16500.0,2884.0,30203,302,9189.885926499348,5785.0,4966.0,dk,5021.225343519342,26754.0,16500.0,bazowa,6,3920.0,6,3920.0,808,powiat świebodziński,,6,3920.0,6,3920.0,srednia,oryginalne,oryginalne,False,0,0,False,LUBUSKIE,świebodziński,937,53609,57.0,True,152.0,42.0,194.0,3.62,26.0,3506.0,,False,False,korytarzowa,0.743921481151015
