odcinek_id,droga,lat,lon,ten_t,sdrr_ogolem,sam_osobowe,lekkie_ciezarowe,typ_drogi
60220,37,54.344263,16.540516,,2568,2065,226,dk
41007,38,50.192624,17.816927,,2940,2523,217,dk
41008,"38
38a
38",50.200335,17.836658,,3717,3264,279,dk
41328,38,50.206117,17.907184,,3017,2497,253,dk
41010,38,50.244007,18.047848,,5172,4317,421,dk
30213,39,50.800999,16.895735,,3446,2511,358,dk
30216,39,50.783116,17.052442,,6400,5214,339,dk
30214,39,50.77647,17.083698,,7144,5865,401,dk
30231,39,50.777208,17.091762,,4249,3232,278,dk
30738,39,50.776982,17.140707,,3097,2315,205,dk
30707,39,50.821933,17.268394,,2645,1801,241,dk
40901,39,50.845911,17.381394,,7863,5466,650,dk
40912,39,50.857507,17.46409,,15388,13522,859,dk
41315,39,50.877281,17.479648,,14496,12323,1085,dk
40911,39,50.913207,17.518421,,5759,4456,523,dk
40910,"39
39a",50.961955,17.60923,,2386,1435,261,dk
40906,"39a
39",51.067829,17.718078,,9636,7901,723,dk
40915,39,51.075477,17.726824,,14186,12095,933,dk
90518,39,51.146252,17.848746,,4394,3216,471,dk
90510,39,51.257652,17.999774,,7962,5949,987,dk
90520,39,51.261887,18.005523,,7739,5737,1014,dk
41214,40,50.317597,17.375707,,5001,4394,355,dk
41215,40,50.316727,17.387377,,6804,5820,440,dk
41216,40,50.327789,17.474105,,3640,2992,370,dk
41332,40,50.312923,17.52606,,6084,5205,508,dk
41219,40,50.321908,17.58659,,16074,14473,925,dk
41231,40,50.323784,17.587765,,13407,11270,925,dk
41223,"40a
40",50.333001,17.702328,,4838,3574,450,dk
41213,40,50.349455,17.779824,,3168,2272,274,dk
41017,40,50.352292,17.863655,,10986,9048,917,dk
41024,40,50.348937,17.878013,,5294,4074,484,dk
41004,40,50.341803,17.989552,,3605,2642,327,dk
41021,40b,50.322971,18.139294,,8855,6986,578,dk
41022,40b,50.336281,18.178738,,17984,15425,1054,dk
41018,40,50.35128,18.2084205,,14760,12443,1015,dk
41322,40c,50.389344,18.295035,,8143,6089,671,dk
41323,"40c
40",50.398035,18.360939,,5409,3816,603,dk
40325,40,50.399692,18.487439,,4721,3607,552,dk
40312,40,50.393794,18.604058,,4542,3758,403,dk
41225,41b,50.472624,17.405961,,4903,3092,471,dk
41226,41b,50.470357,17.406894,,4124,2482,432,dk
41210,"41
41a",50.382891,17.525032,,5573,4016,453,dk
41218,41,50.31671,17.589284,,3356,2397,222,dk
40907,42,51.065351,17.801495,,4547,3664,428,dk
41118,42,51.017139,18.052565,,7835,6415,701,dk
41109,42,51.011507,18.059857,,5869,4680,591,dk
41123,42c,50.975188,18.184153,,5258,3652,565,dk
41124,42,50.991182,18.210829,,12050,9999,1048,dk
41107,42,51.001237,18.315895,,4137,3152,408,dk
41337,42b,51.036234,18.4202,,2920,2114,342,dk
41329,42b,51.037544,18.423441,,3245,2071,394,dk
41115,42,51.036034,18.503122,,4558,3631,454,dk
41111,42,51.035835,18.608451,,7851,5132,1078,dk
41112,42,51.031765,18.649821,,1277,848,146,dk
91809,42,51.098447,18.854252,,2760,1998,271,dk
91838,42,51.115095,18.869945,,4003,2783,313,dk
91805,42,51.12468,18.905768,,7884,6206,562,dk
91806,42,51.146974,18.992465,,12448,10345,818,dk
91910,42,51.078754,19.122882,,4710,3448,546,dk
91504,42,51.07913,19.179998,,4961,3577,589,dk
91513,42,51.080513,19.363163,,6965,5404,686,dk
91505,42,51.077307,19.394365,,9586,7727,1078,dk
91700,42,51.069859,19.432381,,16226,14055,1296,dk
91874,42,51.066768,19.444942,,10675,8992,795,dk
91865,42,51.074146,19.460504,,9610,8254,672,dk
91509,42,51.083788,19.5785,,5444,4206,551,dk
91875,42,51.08878,19.871439,,10698,8568,1010,dk
21315,42,51.1455,20.228933,,3921,2940,376,dk
21316,42,51.179115,20.329543,,4658,3800,368,dk
21312,42,51.19013,20.402021,,9957,8176,689,dk
21313,42,51.186124,20.423949,,8991,7456,763,dk
21314,42,51.160692,20.509714,,6486,5128,622,dk
21507,"42
42a",51.107102,20.761895,,9291,7697,731,dk
21515,42a,51.102982,20.856502,,9439,7166,835,dk
21521,42,51.091339,20.883587,,13387,10932,1035,dk
21523,42a,51.055097,21.035478,,-,-,-,dk
21524,42,51.044151,21.064782,,9908,7876,855,dk
21510,42,51.026989,21.075421,,14723,12557,973,dk
21511,42,50.999879,21.152088,,6432,4971,626,dk
91876,43,51.218375,18.570304,,11512,8862,971,dk
91807,43,51.175127,18.60386,,9388,6940,1029,dk
91808,43,51.115944,18.610253,,6166,3987,835,dk
40408,"43
43b",51.005623,18.659216,,6588,4217,919,dk
40409,43,50.93473,18.851359,,9313,6458,1265,dk
40416,43,50.9027,18.930949,,14859,11217,1656,dk
40410,43,50.858147,19.027894,,17714,13646,2096,dk
40788,43,50.847238,19.044539,,14345,12238,1323,dk
40629,44,50.249539,18.743524,,10057,8554,676,dk
40604,44,50.226839,18.808263,,11284,9030,927,dk
40618,44,50.214044,18.841714,,15080,12456,1249,dk
40630,44,50.184236,18.877384,,15079,12338,1324,dk
40605,44,50.178987,18.904698,,34943,30355,2560,dk
40631,44,50.165805,18.917698,,17333,14193,1638,dk
40619,44,50.159525,18.923821,,19295,16041,1714,dk
40612,44a,50.0909,19.105829,,14483,11237,1083,dk
40613,44a,50.07934,19.161246,,19046,15402,1356,dk
20201,"44a
44",50.056871,19.198268,,18103,14793,1348,dk
20216,44,50.041772,19.214748,,23144,19844,1391,dk
20223,44,50.031993,19.216652,,25661,22248,1540,dk
20224,"44
44d",50.024074,19.231901,,8833,7164,609,dk
40790,44c,50.0454815,19.133968000000003,,-,-,-,dk
20246,44c,50.021221,19.233164,,3030,2394,274,dk
20247,"44c
44",50.025773,19.253007,,12105,9749,917,dk
20202,44,50.020201,19.326559,,13333,11161,1003,dk
20218,44,50.005892,19.377544,,12679,10483,893,dk
20724,44,49.9981,19.42893,,16252,13058,1220,dk
20725,44,49.994763,19.514968,,8447,6581,931,dk
20505,44,49.964816,19.638656,,13048,10324,1411,dk
20225,44b,49.975372,19.793531,,17773,14345,1880,dk
20226,44b,49.984286,19.812882,,20141,16145,1964,dk
20227,44b,49.988335,19.828605,,17546,13578,1927,dk
20228,44,49.991865,19.848937,,33400,26901,3445,dk
40323,"45a
45",49.958841,18.303324,,4057,3013,381,dk
40322,45,50.024184,18.209943,,5906,4801,455,dk
40321,45,50.071498,18.195814,,9333,7878,683,dk
40320,45,50.085471,18.195299,,7334,6069,552,dk
40334,45,50.098099,18.2059,,15824,13578,979,dk
40335,45,50.103141,18.212611,,5999,4955,420,dk
40303,45,50.136472,18.186939,,5063,3889,431,dk
41333,45,50.206402,18.140045,,4635,3383,468,dk
41003,45,50.282043,18.149431,,6216,4875,520,dk
41019,45,50.315234,18.121006,,7447,5939,629,dk
41023,45,50.324009,18.117698,,9123,7422,836,dk
41002,"45
45b
45",50.411724,18.047739,,5179,4363,538,dk
41020,45,50.465348,17.966165,,10298,9231,809,dk
41001,45,50.468988,17.952325,,4878,4182,468,dk
41314,45,50.535618,17.920431,,7923,6434,965,dk
41311,45,50.622489,17.922829,,8863,7653,774,dk
41307,45,50.712032,17.99069,,15637,13341,1138,dk
41319,45,50.786561,18.05878,,7683,6071,694,dk
41306,45,50.818098,18.153214,,5992,4455,609,dk
41108,45,50.854448,18.192443,,4746,3712,476,dk
41320,45d,50.965352,18.190372,,2688,1832,310,dk
41321,45d,50.973046,18.185488,,4999,3917,281,dk
41330,45c,51.047187,18.483112,,2065,1342,248,dk
41106,45,51.126073,18.537941,,3571,2626,390,dk
91804,45,51.194777,18.557699,,5050,3960,500,dk
91817,45,51.219782,18.565563,,11800,8823,1048,dk
91803,45,51.238794,18.559746,,12005,9442,1126,dk
91802,45,51.343804,18.606828,,6299,4533,706,dk
30426,46h,50.419948,16.660419,,8071,6027,556,dk
30427,46h,50.432079,16.684185,,2746,1309,185,dk
30419,46,50.44021,16.790758,,6074,4155,457,dk
41205,46,50.458728,16.979005,,6718,4394,577,dk
41208,46i,50.44974,16.953785,,1236,1085,79,dk
41334,46,50.453447,17.008363,,7864,5469,620,dk
41206,46,50.445769,17.110206,,9965,7120,905,dk
41224,46c,50.459438,17.194073,,9799,7108,763,dk
41207,"46c
46",50.468664,17.21635,,13228,10124,1065,dk
41227,46g,50.495488,17.287218,,8333,5528,745,dk
41228,46g,50.5014075,17.3314435,,9529,6435,898,dk
41201,46,50.546341,17.372527,,16687,12129,1561,dk
41202,"46
46k",50.571888,17.446794,,9195,6465,967,dk
41324,46k,50.6177675,17.634436,,9517,6645,957,dk
41325,46k,50.616482000000005,17.6436785,,11164,7965,1070,dk
41230,"46k
46",50.66463,17.69844,,15549,11438,1595,dk
40905,46,50.690589,17.787614,,17487,13701,1590,dk
41335,46,50.668021,18.063091,,13487,10924,995,dk
41308,46,50.665291,18.122094,,11990,9433,1014,dk
41309,"46
46j",50.701066,18.256489,,8111,6078,678,dk
41316,46a,50.721228,18.400104,,6943,4426,554,dk
41310,"46a
46",50.734029,18.471812,,6408,4363,706,dk
40405,46,50.674826,18.645404,,7285,5165,565,dk
40722,46f,50.703137,18.732527,,7215,4675,836,dk
40419,46,50.746819,18.876257,,9553,6733,1005,dk
40406,46,50.767372,18.944533,,10943,7703,1186,dk
40407,46,50.776204,18.976566,,12421,9631,1163,dk
40791,46,50.785119,19.011072,,10865,9294,916,dk
40216,46,50.753573,19.257652,,9611,8228,772,dk
40207,46,50.742009,19.338183,,4722,3816,512,dk
40715,46,50.696245,19.549235,,2586,1879,340,dk
40777,46,50.684868,19.621535,,4545,3504,489,dk
40706,46,50.654808,19.725771,,2264,1644,324,dk
20603,47a,49.597421,19.930064,,26677,22733,2524,dk
20518,47a,49.592561,19.933826,,25827,22361,2205,dk
20519,47a,49.513817,19.98226,,26192,22594,2351,dk
20520,47a,49.501228,19.9885565,,19049,16451,1726,dk
20521,47a,49.4672705,20.008143500000003,,19768,17513,1527,dk
20606,47,49.438999,20.021256,,23640,20833,1920,dk
20607,47,49.360471,20.006148,,21224,18773,1580,dk
20608,47,49.320467,19.985528,,21449,18957,1449,dk
91320,48c,51.562189,20.02164,,8333,6261,780,dk
91877,48,51.555737,20.024202,,6916,4727,803,dk
91307,48,51.541307,20.133834,,7848,6140,689,dk
91400,48,51.52076,20.222962,,8407,6409,751,dk
91308,48,51.531905,20.364822,,3743,2560,474,dk
10415,48,51.533143,20.631429,,4498,3024,620,dk
10411,48,51.60749,20.767903,,1721,1259,277,dk
10412,48,51.626647,20.828815,,3090,2512,358,dk
10423,48,51.643977,20.947561,,5070,4494,357,dk
10418,"48a
48",51.647495,20.962058,,8484,7469,681,dk
11669,48,51.642744,21.174513,,1926,1536,177,dk
11609,48,51.600248,21.347193,,5205,4219,555,dk
11617,48,51.588245,21.539039,,11578,10444,590,dk
11615,48,51.584511,21.549563,,8775,7587,440,dk
11610,48,51.554919,21.634974,,4707,3645,551,dk
11611,48,51.538671,21.745125,,2924,2257,362,dk
11653,48,51.541772,21.813128,,3679,3032,362,dk
80707,48,51.561483,21.840815,,10351,9348,525,dk
80708,48,51.56268,21.865223,,8940,7943,502,dk
80709,48,51.598725,21.962608,,7043,5971,605,dk
80745,48,51.600937,21.96847,,8908,7512,740,dk
80718,48,51.60387,22.186945,,4309,2982,455,dk
80710,48,51.628439,22.314791,,4367,2985,547,dk
80421,48,51.645558,22.443844,,4464,2900,499,dk
20609,49,49.477508,20.034957,,18065,15561,1516,dk
20522,49,49.476084,20.051432,,16780,14277,1516,dk
20610,49,49.427872,20.087171,,12398,10785,1160,dk
20611,49,49.357971,20.131488,,5628,4767,625,dk
20617,49,49.311099,20.157186,,4194,3526,473,dk
10506,50,52.875206,20.619481,,6600,6075,317,dk
11664,50,52.863835,20.628313,,16438,14009,1307,dk
10513,50,52.848494,20.623701,,6271,5256,515,dk
11005,50,52.769277,20.545068,,6789,5366,727,dk
11002,50,52.55876,20.340768,,9771,6724,800,dk
11012,"50
50e
50",52.47416,20.223023,,6943,4123,663,dk
11004,50,52.388014,20.181795,,11867,6744,1278,dk
10906,50,52.343852,20.212224,,10448,5812,1022,dk
10924,50,52.243178,20.179656,,16853,11208,1552,dk
10925,50,52.219902,20.202799,,13986,8271,1593,dk
10912,"50
50f",52.101183,20.352443,,15797,10577,1431,dk
10913,50f,52.090678,20.363906,,13332,7418,1504,dk
10914,50f,52.034352,20.421517,,13227,7613,1297,dk
10926,"50f
50
50a",51.999405,20.494265,,18483,11873,1904,dk
10971,50a,51.984646,20.514868,,15676,9497,1526,dk
10927,50a,51.974232,20.571119,,11815,5224,1051,dk
10932,50a,51.955034,20.574565,,9475,4600,988,dk
10408,"50a
50",51.886068,20.806929,,11595,6784,779,dk
10419,50,51.872432,20.863442,,12967,9378,1374,dk
10428,50,51.873044,20.866089,,14614,11245,1329,dk
10429,50,51.872926,20.869649,,11986,8961,1239,dk
10409,"50
50c
50
50d",51.875924,20.91105,,7839,5299,906,dk
10421,"50d
50",51.957251,21.151251,,7963,5493,878,dk
10424,"50
50g",51.969443,21.190167,,10495,7644,1092,dk
10422,50g,51.96937,21.205424,,14111,10625,1418,dk
10304,"50g
50",51.988583,21.232408,,12949,9413,1465,dk
10320,50,52.001111,21.246827,,11183,7830,1261,dk
10305,50,52.019728,21.295816,,8310,5720,695,dk
10325,50,52.041314,21.387934,,7991,5279,1036,dk
10608,"50
50b",52.14601,21.502549,,11866,8219,1014,dk
10619,50b,52.195053,21.530357,,12943,8945,1117,dk
10609,"50b
50",52.243242,21.543445,,11275,7480,1004,dk
10610,50,52.289975,21.554146,,12914,8657,1112,dk
10611,50,52.387002,21.609101,,7549,4264,674,dk
10606,50,52.508771,21.679696,,10703,7056,939,dk
10706,"50h
50
50i
50",52.600994,21.833032,,6065,3498,473,dk
10708,50,52.705837,21.84728,,6670,4088,566,dk
51201,51,54.281721,20.776676,,2074,1775,136,dk
51210,51,54.255692,20.807947,,14272,12816,798,dk
51202,51,54.238728,20.810677,,7932,6683,650,dk
51203,51,54.208792,20.784298,,4353,3489,432,dk
51205,51,54.125268,20.587476,,8018,6712,626,dk
51209,"51
51f
51",54.084524,20.540002,,5321,4433,440,dk
51216,51,53.990863,20.394675,,9738,8182,789,dk
51211,51,53.98778,20.396405,,13432,11507,1059,dk
51206,"51
51a
51",53.926776,20.431091,,8911,7465,773,dk
51217,51,53.832247,20.473777,,18126,16031,1192,dk
51426,S51d,53.779426,20.5560445,,20511,16820,1827,dk
51427,S51c,53.667072,20.403107,kompleksowa,25461,20763,2081,dk
51428,"S51c
S51b",53.65932,20.397107,kompleksowa,21938,17473,1679,dk
51415,S51b,53.6033415,20.300942999999997,kompleksowa,18215,13992,1510,dk
40534,S52b,49.763697,18.62099,kompleksowa,11483,6771,1051,dk
40533,S52b,49.7661565,18.644488000000003,kompleksowa,15531,11033,1574,dk
40532,S52b,49.775091,18.750044000000003,kompleksowa,17470,12683,1852,dk
40531,S52b,49.788542,18.823161,kompleksowa,31877,25648,3420,dk
40530,S52b,49.813156,18.923382,kompleksowa,40264,33367,3979,dk
40529,S52b,49.8378525,18.991736000000003,kompleksowa,53279,44516,5139,dk
40528,S52b,49.841645,19.00266,kompleksowa,51167,42287,5183,dk
40725,S52b,49.850431,19.047356,bazowa,50247,41210,5083,dk
40726,S52b,49.843426,19.077035,bazowa,33914,27020,3735,dk
40792,52,49.844053,19.140243,,19285,16522,1648,dk
40520,52,49.851165,19.19897,,14609,12167,1405,dk
40793,52,49.848152,19.222856,,17815,14996,1521,dk
40525,52,49.860452,19.228427,,15647,13374,1036,dk
20205,52,49.867975,19.226339,,13040,11073,609,dk
20206,52,49.876922,19.28277,,11867,9650,1139,dk
20207,52,49.856883,19.330389,,16611,14241,1306,dk
20726,52,49.854894,19.341271,,16043,13442,1385,dk
20208,52,49.868694,19.425791,,15646,13053,1591,dk
20209,52a,49.886655,19.478223,,13221,10821,1369,dk
20210,52,49.865236,19.582079,,11574,9660,1370,dk
20211,52,49.866834,19.722637,,11497,9329,1603,dk
20506,52,49.907431,19.865016,,17763,14774,2072,dk
20420,S52c,50.102815,19.835397,bazowa,57765,49284,3794,dk
20238,S52c,50.119626499999995,19.8781495,kompleksowa,41944,35657,3698,dk
20239,S52c,50.11241,19.928771,kompleksowa,35707,30295,3101,dk
20240,S52c,50.1120635,19.992752,kompleksowa,32055,27052,2757,dk
20241,S52c,50.107122000000004,20.0186785,kompleksowa,23771,19613,1949,dk
51405,"53a
53",53.712521,20.630171,,7083,6080,554,dk
51501,53,53.612986,20.858056,,5497,4597,489,dk
51514,53,53.565641,20.980778,,12174,10672,764,dk
51515,53,53.5643545,20.9929965,,12873,11410,614,dk
51512,53,53.560593,21.003023,,11092,9954,506,dk
51502,53,53.553057,21.153495,,3927,3108,361,dk
51503,53,53.436719,21.36881,,4907,3881,466,dk
10807,53,53.381686,21.346191,,11412,9590,802,dk
10806,53,53.247496,21.451233,,5768,4799,478,dk
10801,53,53.135399,21.500456,,10020,8645,671,dk
10803,53,53.017073,21.491997,,4526,3249,372,dk
50902,54,54.290642,19.790067,,2956,2426,265,dk
50904,54,54.383189,19.826279,,14533,13405,652,dk
50901,54,54.403561,19.855715,,986,894,52,dk
70312,"55b
55",54.187913,19.114164,,9047,7511,637,dk
70313,55,54.045856,19.024442,,12532,10690,804,dk
70612,55,54.027343,19.019149,,11542,9810,901,dk
70613,55,53.956439,19.023436,,8310,7016,570,dk
70614,55,53.919569,19.031619,,12502,10944,651,dk
70643,55,53.875922,19.002938,,3622,2799,343,dk
70615,55,53.756099,18.941086,,6372,5247,576,dk
70624,55,53.744168,18.934702,,9948,8369,683,dk
70616,55,53.733064,18.936405,,10632,9260,567,dk
70672,55,53.719835,18.939306,,12362,11294,429,dk
70617,55,53.644055,18.954337,,5568,4388,458,dk
70671,55,53.610087,18.944504,,6936,5537,596,dk
71114,55,53.566893,18.860366,,5011,3782,593,dk
71503,55,53.523416,18.81114,,9689,7738,979,dk
71115,55,53.3471,18.565977,,3899,2904,443,dk
71012,56,53.286295,18.124709,,4727,4113,366,dk
51204,57,54.161185,20.82821,,2484,1973,230,dk
51218,57,54.087167,20.899908,,3005,2395,267,dk
51222,57,54.010774,20.898058,,2363,1726,288,dk
51213,57,53.915134,20.898921,,2918,2317,220,dk
51215,57,53.86658,20.953965,,7617,6576,496,dk
51219,57,53.859727,20.959986,,10166,8802,775,dk
51214,57,53.789607,20.972365,,2341,1573,207,dk
51505,57,53.647849,20.961107,,2606,1935,192,dk
51516,57,53.568545,20.991095,,8260,7328,410,dk
51510,57,53.561004,20.991901,,9458,8410,525,dk
51506,57,53.491197,20.961311,,4081,3384,314,dk
51520,57,53.398241,20.945743,,6492,5188,536,dk
11210,57,53.290002,20.913248,,2640,2084,190,dk
11211,57,53.254538,20.897583,,8105,6963,456,dk
11201,57,53.106812,20.853773,,3129,2599,205,dk
11202,57,53.066833,20.862625,,5197,4412,286,dk
11203,57,53.017787,20.888898,,10198,8585,488,dk
11667,57,53.009252,20.908696,,6774,5521,406,dk
11204,57,52.929637,21.007123,,3886,2919,273,dk
11205,57,52.866796,21.101284,,8935,7686,422,dk
11206,57,52.810789,21.089537,,4099,3411,278,dk
51416,58c,53.602174,20.305599,,5891,5095,410,dk
51430,58,53.581564,20.292785,,5373,4438,394,dk
51406,58,53.553231,20.419554,,1568,1291,114,dk
51412,58,53.535926,20.67732,,1543,1249,126,dk
51521,58,53.527646,20.725264,,4138,3313,384,dk
51504,58,53.538961,20.780937,,2450,2002,223,dk
51507,58,53.640626,21.124073,,1560,1286,145,dk
51517,58,53.666804,21.340291,,811,634,70,dk
51518,58,53.659274,21.345163,,3015,1754,197,dk
51511,58,53.649511,21.395582,,1940,978,127,dk
51013,58,53.638726,21.760893,,6217,4605,514,dk
51015,58b,53.629915,21.802301,,15383,13233,1084,dk
51027,58b,53.629477,21.802612,,9025,7588,544,dk
51028,58b,53.622638,21.820286,,9877,8579,563,dk
51005,58,53.618798,21.974592,,4733,3694,418,dk
51029,58,53.610742,22.075709,,4584,3558,343,dk
51111,59,54.036748,21.745349,,13789,11981,899,dk
51120,59,54.021389,21.739388,,11191,9663,775,dk
51123,59,53.959843,21.657325,,5125,4097,480,dk
51106,"59
59b",53.896817,21.414009,,4084,3128,419,dk
51116,59b,53.87613,21.286978,,10530,8709,880,dk
51125,59b,53.854287,21.279898,,10983,8701,1124,dk
51522,59,53.779649,21.334177,,7224,5496,543,dk
51519,"59
59a",53.716701,21.318839,,3807,2615,240,dk
51509,"59a
59",53.695458,21.342593,,2166,1172,126,dk
51513,59,53.589123,21.351635,,1581,1220,136,dk
91115,60,52.185913,19.313064,,4089,3536,311,dk
91124,60,52.214399,19.379586,,9341,6935,691,dk
91866,"60a
60",52.235534,19.377538,,8193,6679,456,dk
91878,60,52.282123,19.394841,,8375,6747,639,dk
11104,"60
60c",52.398618,19.449612,,9351,6824,733,dk
11119,60c,52.402604,19.454745,,7615,5250,716,dk
11117,60c,52.414261,19.477064,,8974,6390,798,dk
11118,"60c
60",52.451422,19.535442,,13575,10186,1324,dk
11107,60,52.483118,19.640258,,15731,12141,1535,dk
11638,60,52.605735,19.796074,,10180,8191,775,dk
11108,60,52.622544,19.78985,,9179,7311,703,dk
11120,60,52.66909,19.800708,,10717,8771,784,dk
11111,60,52.731989,19.979755,,5946,4382,571,dk
10501,"60
60b
60",52.762121,20.061731,,6147,3609,616,dk
10503,60,52.842817,20.510466,,6481,4612,346,dk
10514,60,52.870107,20.601983,,9808,8563,527,dk
10504,60,52.88196,20.612449,,15068,13418,744,dk
10515,60,52.881534,20.625781,,12757,11496,598,dk
10505,60,52.881579,20.630208,,14361,12360,738,dk
11207,60,52.832701,20.8114,,6283,4272,524,dk
11208,60,52.836214,20.976654,,3277,2062,240,dk
11661,60,52.86531,21.095552,,8925,7358,532,dk
11209,60,52.864731,21.108261,,10816,8568,662,dk
10802,60,52.87991,21.304115,,4003,2385,324,dk
10704,60,52.837184,21.749599,,4573,3082,326,dk
11305,61a,52.359495,20.938193,,52371,47095,3022,dk
11317,61a,52.367643,20.935236,,33213,30048,1779,dk
11306,61,52.3918,20.933907,,31834,28792,1889,dk
10216,61,52.415081,20.963358,,25465,22548,1579,dk
11307,61,52.432844,20.985953,,17092,15084,1000,dk
11308,"61
61b",52.491445,21.048932,,23759,20619,1821,dk
11314,61b,52.494986,21.048952,,17515,14808,1586,dk
11318,61b,52.5193265,21.0537435,,18837,15366,1608,dk
11309,"61b
61",52.625654,21.099529,,10907,9076,642,dk
11310,61,52.699242,21.0855,,19965,17017,1077,dk
11311,61,52.718124,21.084899,,13519,11333,987,dk
10805,61,52.845066,21.271559,,3753,2900,312,dk
50526,61,53.210108,22.103798,,8917,7777,616,dk
11644,S61,52.8528085,21.870824,bazowa,19405,12066,1450,dk
11645,S61,52.9802635,21.903775,bazowa,17957,11090,1313,dk
50512,S61,52.990863,21.907042,bazowa,18083,11033,1608,dk
50513,S61,53.11911,22.020224,bazowa,17294,10050,1459,dk
50514,S61,53.172241,21.978346,bazowa,15837,8581,1344,dk
50515,S61,53.214121,22.033147,bazowa,15859,8567,1337,dk
50516,S61,53.2468645,22.102414,bazowa,15760,8502,1369,dk
50517,S61,53.252641499999996,22.1084795,bazowa,16623,9409,1366,dk
50518,S61,53.434235,22.172779,bazowa,17340,9909,1362,dk
50519,S61,53.458358,22.198394,bazowa,17078,9639,1340,dk
50520,S61,53.5691075,22.2679905,bazowa,16047,8732,1425,dk
51037,S61,53.595371,22.3273795,bazowa,14062,7599,1189,dk
51032,S61,53.757821,22.3471865,bazowa,13288,6998,1070,dk
51033,S61,53.8561885,22.579599,bazowa,17084,9840,1600,dk
51034,"S61
S61f",53.8583565,22.588905500000003,bazowa,13793,6997,1295,dk
50609,S61f,53.976256,22.792077,bazowa,16766,8769,1410,dk
50611,S61f,54.087601,22.8712545,bazowa,15002,7476,1184,dk
50612,"S61f
S61",54.1129985,22.907136,bazowa,12531,5852,1017,dk
50617,S61,54.135194999999996,22.9621705,bazowa,12357,6016,970,dk
50618,S61,54.2752865,23.101287,bazowa,10579,4282,788,dk
70915,62g,52.677597,18.282313,,2806,1728,280,dk
70916,62,52.6742645,18.33399,,10770,8613,784,dk
70927,62,52.639762,18.383418,,5727,4051,519,dk
71307,62,52.63104,18.536956,,6541,4959,530,dk
71310,62,52.60299,18.872291,,5105,3583,515,dk
71308,62,52.61755,18.947273,,10546,8150,944,dk
71413,62,52.625243,18.970347,,12467,10324,1047,dk
11109,62,52.583531,19.475573,,5038,3933,510,dk
11112,62,52.545347,19.634173,,6918,5818,539,dk
11110,62,52.514505,19.824856,,14833,12590,1020,dk
11113,62,52.405811,20.142952,,7998,6135,765,dk
10210,62,52.4013,20.297074,,5946,4120,621,dk
10203,62,52.443453,20.531021,,7420,5559,628,dk
10202,62,52.446996,20.685052,,12322,9842,905,dk
10217,"62
62b
62",52.464262,20.72085,,14716,12032,1296,dk
10204,62,52.473273,20.739662,,14529,11741,1262,dk
10218,62,52.495949,20.863541,,4916,3352,534,dk
10205,62,52.505019,20.992387,,6193,4549,635,dk
10219,62,52.508554,21.04201,,7363,5468,763,dk
11313,"62d
62",52.569158,21.309549,,5909,4452,563,dk
10717,62,52.591384,21.448035,,14465,12432,964,dk
10718,62,52.592375,21.455198,,20654,17491,1355,dk
10719,62c,52.58976,21.46141,,21566,18315,1411,dk
10720,62,52.586162,21.473161,,6953,5385,544,dk
10707,62,52.549113,21.628415,,7737,5967,635,dk
10607,62,52.456286,21.944266,,5584,4408,499,dk
11516,62a,52.402713,22.024798,,6435,5140,406,dk
11507,"62a
62",52.400293,22.119667,,5922,4705,444,dk
11639,62,52.407187,22.226877,,15292,13679,772,dk
11505,62,52.407475,22.252956,,13070,10986,697,dk
11519,62,52.405283,22.254463,,9714,7625,754,dk
11508,62,52.395582,22.26977,,5558,4651,295,dk
50417,62,52.410773,22.610673,,3238,2408,328,dk
50407,62,52.392891,22.829938,,2097,1331,173,dk
51112,63,54.2239,21.732534,,1971,1765,117,dk
51126,63,54.210119,21.742911,,14683,13558,683,dk
51101,63,54.13814,21.857681,,5725,4967,389,dk
51124,63,54.036852,21.799414,,9045,7293,874,dk
51108,63,54.01334,21.827685,,8942,7278,805,dk
51114,63,53.829718,21.951623,,4026,3030,380,dk
51006,63,53.693726,21.814524,,3718,2709,290,dk
51007,63,53.488059,21.875385,,2317,1823,186,dk
50508,63,53.409876,21.929598,,8735,7720,482,dk
50509,63,53.370035,21.968482,,5151,4251,403,dk
50510,63,53.309068,22.025605,,4304,3535,324,dk
50525,63e,53.262922,22.096476,,2503,1991,211,dk
50521,63f,53.114509,22.028862,,5003,3517,511,dk
50732,63f,53.093809,22.136811,,2620,1657,250,dk
50704,"63f
63",53.061003,22.155903,,6995,5491,555,dk
50717,63,53.004707,22.201835,,4460,3452,319,dk
50728,63c,52.983459,22.244579,,12562,10284,541,dk
50729,63,52.974193,22.244734,,11580,10197,665,dk
50705,"63
63",52.899416,22.25302,,3317,2562,318,dk
11509,"63
63",52.723461,22.302201,,1491,919,155,dk
11514,63,52.659533,22.282342,,2505,1744,254,dk
11510,63,52.504521,22.301195,,2670,2116,175,dk
11515,63,52.258948,22.248394,,6778,5445,494,dk
11506,63,52.205184,22.244299,,14059,11488,1114,dk
11513,63,52.139821,22.318364,,11596,9150,1168,dk
80418,63,52.022671,22.313656,,7181,5420,805,dk
80411,63,51.938027,22.376798,,5356,4558,360,dk
80412,63,51.924298,22.386808,,11094,9600,771,dk
80435,63,51.917522,22.389451,,4713,3857,383,dk
80414,63,51.810914,22.495232,,5109,3857,554,dk
80405,63,51.773111,22.600476,,7230,6073,506,dk
