location_id,source_layer,name,latitude,longitude,dedup_status,matched_ref,match_distance_m,amenity,highway,operator,brand,capacity,ref,province,district,city,n_points,total_power_kw,max_power_kw,nearest_dk_odcinek_id,nearest_dk_droga,nearest_dk_dist_m,nearest_dk_ten_t,nearest_dk_sdrr_ogolem,nearest_dk_sam_osobowe,nearest_dk_lekkie_ciezarowe,nearest_dw_odcinek_id,nearest_dw_droga,nearest_dw_dist_m,nearest_dw_sdrr_ogolem,nearest_dw_sam_osobowe,traffic_primary_source,traffic_primary_dist_m,traffic_primary_sdrr_ogolem,traffic_primary_sam_osobowe,ten_t,existing_eipa_stations_1km,existing_eipa_power_kw_1km,existing_eipa_stations_2km,existing_eipa_power_kw_2km,teryt_powiat_geo,powiat_nazwa_geo,station_suspended,existing_eipa_stations_active_1km,existing_eipa_power_kw_active_1km,existing_eipa_stations_active_2km,existing_eipa_power_kw_active_2km,traffic_confidence,nearest_dk_coord_source,nearest_dw_coord_source,moc_nieznana,existing_eipa_moc_nieznana_liczba_1km,existing_eipa_moc_nieznana_liczba_2km,moc_szacowana,powiat_wojewodztwo,powiat_nazwa,powiat_powierzchnia_km2,powiat_ludnosc,powiat_gestosc_zaludnienia,cepik_dane_dostepne,powiat_liczba_bev,powiat_liczba_phev,powiat_liczba_ev_razem,powiat_ev_na_1000_mieszkancow,powiat_liczba_stacji_eipa,powiat_moc_stacji_eipa_kw,powiat_moc_kw_na_1000_mieszkancow,powiat_scalony_obszar,powiat_ev_dane_zanizone,segment,udzial_jednorodzinne_nsp,_powiat_klucz,sesje_rocznie_szacunek,energia_kwh_rocznie_szacunek,udzial_lokalizacji,sklonnosc_ladowania_publicznego,luka_infrastrukturalna_powiatu,mnoznik_luki_infrastrukturalnej,ranga_percentylowa_w_segmencie,_klucz_powiatu,pewnosc_danych_mnoznik,dane_prawdopodobnie_zanizone,dystans_do_hubu_afir_km,afir_luka_mnoznik,dostawcze_mnoznik,konkurencja_korekta_mnoznik,ruch_mnoznik,wynik_scoringowy,ranking_scoringowy_procentyl,skladowa_udzial_konkurencji,skladowa_pewnosc_danych,skladowa_luka_afir,skladowa_ruch_drogowy,skladowa_ruch_dostawczy,skladowa_korekta_konkurencji,skladowa_luka_infrastrukturalna,skladowa_sklonnosc_publiczna,index_right,tot,_suma_siatki_powiat,udzial_populacji,za_blisko_eipa_100m,czy_top1000_nms,pozycja_ranking_nms
mop_00000,mop,MOP Sędzinko,52.3879889,16.4749699,unique,,,,services,,,,,,,,,,,90823.0,A2,4528.195539922711,bazowa,25148.0,16028.0,2815.0,30348.0,306,3598.859265867494,5306.0,4194.0,dw,3598.859265867494,5306.0,4194.0,bazowa,2.0,144.0,2.0,144.0,3024,powiat szamotulski,,2.0,144.0,2.0,144.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,WIELKOPOLSKIE,szamotulski,1119,91631,82.0,True,160.0,96.0,256.0,2.79,14.0,1341.0,,False,False,korytarzowa,0.8489751298168898,WIELKOPOLSKIE|szamotulski,120.71841081741968,2800.667130964136,0.2340425531914893,,,,0.1912177328843995,WIELKOPOLSKIE|szamotulski,0.9,False,7.04338622825149,1.0,1.0278084832904886,0.7352941176470589,1.0,1904.9224209338206,0.20429936305732485,0.2340425531914893,0.9,1.0,1.0,1.0278084832904886,0.7352941176470589,,,50714,97,92174,0.0001753929162959,True,False,
mop_00001,mop,Port Świecko (Shell),52.3131936,14.6415251,unique,,,,services,,,,,,,,,,,31749.0,29,635.6178024060421,,6516.0,3781.0,902.0,8015.0,137,6364.396155335254,7377.0,5888.0,dk,635.6178024060421,6516.0,3781.0,,2.0,1400.0,2.0,1400.0,805,powiat słubicki,,2.0,1400.0,2.0,1400.0,wysoka,oryginalne,oryginalne,False,1.0,1.0,False,LUBUSKIE,słubicki,999,45679,46.0,True,85.0,42.0,127.0,2.78,17.0,4164.0,,False,False,korytarzowa,0.746977329974811,LUBUSKIE|słubicki,14.16910494158731,328.7232346448256,0.0304709141274238,,,,0.0221661054994388,LUBUSKIE|słubicki,1.0,False,,1.0,0.9423650385604113,0.471143138585317,1.0,145.94944170097662,0.02356687898089172,0.0304709141274238,1.0,1.0,1.0,0.9423650385604113,0.471143138585317,,,4597,3,46347,4.97916220616719e-06,True,False,
mop_00002,mop,MOP III Jaworzno Zastawie,50.149295,19.299451,unique,,,,services,Stalexport Autostrada Małopolska S.A.,,,,,,,,,,20433.0,A4,3393.1295762665018,bazowa,57052.0,43642.0,5255.0,12050.0,933,4835.300331967551,4062.0,3302.0,dk,3393.1295762665018,57052.0,43642.0,bazowa,2.0,388.0,2.0,388.0,1203,powiat chrzanowski,,2.0,388.0,2.0,388.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,MAŁOPOLSKIE,chrzanowski,370,117756,318.0,True,341.0,78.0,419.0,3.56,14.0,2004.0,,False,False,korytarzowa,0.8748856059615636,MAŁOPOLSKIE|chrzanowski,546.6682244255683,12682.702806673184,0.1018518518518518,,,,0.5394219977553311,MAŁOPOLSKIE|chrzanowski,0.9,False,23.134743175948405,1.0,1.0818251928020566,0.6285625874189209,1.0,7761.7552457237,0.4555732484076433,0.1018518518518518,0.9,1.0,1.0,1.0818251928020566,0.6285625874189209,,,163751,56,121872,0.0001531661634064,False,False,
mop_00003,mop,MOP Jaworzno Kępnica,50.1474728,19.298265,unique,,,,services,Stalexport Autostrada Małopolska S.A.,,,,,,,,,,20433.0,A4,3499.613860182531,bazowa,57052.0,43642.0,5255.0,12050.0,933,4891.091794838653,4062.0,3302.0,dk,3499.613860182531,57052.0,43642.0,bazowa,2.0,388.0,2.0,388.0,1203,powiat chrzanowski,,2.0,388.0,2.0,388.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,MAŁOPOLSKIE,chrzanowski,370,117756,318.0,True,341.0,78.0,419.0,3.56,14.0,2004.0,,False,False,korytarzowa,0.8748856059615636,MAŁOPOLSKIE|chrzanowski,546.6682244255683,12682.702806673184,0.1018518518518518,,,,0.5394219977553311,MAŁOPOLSKIE|chrzanowski,0.9,False,23.32182941621299,1.0,1.0818251928020566,0.6285625874189209,1.0,7761.7552457237,0.4555732484076433,0.1018518518518518,0.9,1.0,1.0,1.0818251928020566,0.6285625874189209,,,163705,0,121872,6.153997636864908e-05,False,True,803.0
mop_00004,mop,,52.5409303,17.6319485,unique,,,,services,,,,,,,,,,,90326.0,15a,1632.6353019938845,,10685.0,7899.0,977.0,30322.0,194,2051.427520763411,14905.0,11887.0,dk,1632.6353019938845,10685.0,7899.0,,0.0,0.0,2.0,312.0,3003,powiat gnieźnieński,,0.0,0.0,2.0,312.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,WIELKOPOLSKIE,gnieźnieński,1255,140653,112.0,True,328.0,114.0,442.0,3.14,25.0,5015.0,,False,False,korytarzowa,0.7851366613959793,WIELKOPOLSKIE|gnieźnieński,120.06738404033456,2785.5633097357613,0.1235955056179775,,,,0.1893939393939394,WIELKOPOLSKIE|gnieźnieński,1.0,False,,1.0,0.9460282776349614,0.6536350778925599,1.0,1722.4733150979175,0.1859872611464968,0.1235955056179775,1.0,1.0,1.0,0.9460282776349614,0.6536350778925599,,,88331,2769,142219,0.0038939944733122,False,False,
mop_00005,mop,Autoport Olszyna,51.665705,14.7667439,unique,,,,services,,,,,,,,,,,31701.0,A18,603.3541364451918,kompleksowa,11398.0,5827.0,1219.0,8120.0,294,4554.961926251832,1800.0,1453.0,dk,603.3541364451918,11398.0,5827.0,kompleksowa,0.0,0.0,0.0,0.0,811,powiat żarski,,0.0,0.0,0.0,0.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,LUBUSKIE,żarski,1393,90364,65.0,True,156.0,51.0,207.0,2.29,13.0,1400.0,,False,False,korytarzowa,0.7813057657990278,LUBUSKIE|żarski,716.6304775687328,16625.8270795946,1.0,,,,0.6165824915824916,LUBUSKIE|żarski,1.0,False,57.033002309055775,1.1171430100059083,0.9580141388174808,1.0,1.0,17793.60520050692,0.6261146496815286,1.0,1.0,1.1171430100059083,1.0,0.9580141388174808,1.0,,,7857,0,93549,5.3447925686004126e-05,False,False,
mop_00006,mop,BZ,50.4619206,19.2322553,unique,,,,services,,,,,,,,,,,40714.0,91i,279.89838757939555,,12850.0,9682.0,1188.0,24289.0,793,3245.727181274556,7413.0,5952.0,dk,279.89838757939555,12850.0,9682.0,,1.0,72.0,1.0,72.0,2401,powiat będziński,,1.0,72.0,1.0,72.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,ŚLĄSKIE,będziński,364,143640,394.0,True,374.0,102.0,476.0,3.31,17.0,1477.0,,False,False,korytarzowa,0.8542372881355932,ŚLĄSKIE|będziński,451.6583272993447,10478.473193344797,0.3793103448275862,,,,0.4943883277216611,ŚLĄSKIE|będziński,1.0,False,,1.0,0.9564074550128535,0.7970931980034676,1.0,7988.220835264162,0.4640127388535032,0.3793103448275862,1.0,1.0,1.0,0.9564074550128535,0.7970931980034676,,,158721,681,145343,0.0015618227228005,False,True,791.0
mop_00007,mop,MOP Krzyżowniki,52.3276362,17.093121,unique,,,,services,,,,,,,,,,,90327.0,A2,2247.893964172931,bazowa,55042.0,37087.0,5442.0,30190.0,434,5166.884742323395,5885.0,4951.0,dk,2247.893964172931,55042.0,37087.0,bazowa,1.0,194.0,1.0,194.0,3021,powiat poznański,,1.0,194.0,1.0,194.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,WIELKOPOLSKIE,Poznań + poznański (obszar metropolitalny),2162,990434,458.1,True,10237.0,4968.0,15205.0,15.35,337.0,41222.0,41.62,True,True,korytarzowa,0.6398746506309816,WIELKOPOLSKIE|Poznań + poznański (obszar metropolitalny),843.2331662011167,19563.009455865908,0.1848739495798319,,,,0.6491301907968574,WIELKOPOLSKIE|Poznań + poznański (obszar metropolitalny),0.9,True,7.013316447201238,1.0,1.0835925449871466,0.7052924057238629,1.0,13455.919810910118,0.5797770700636943,0.1848739495798319,0.9,1.0,1.0,1.0835925449871466,0.7052924057238629,,,71145,0,978388,2.0441787920538686e-07,True,False,
mop_00008,mop,MOP Brwinów Północ,52.1558439,20.6868014,unique,,,,services,,,,,,,,,,,10934.0,A2,4280.87116053956,bazowa,83473.0,63212.0,7678.0,14354.0,720,2002.1770728087124,4413.0,3963.0,dw,2002.1770728087124,4413.0,3963.0,bazowa,2.0,144.0,2.0,144.0,1421,powiat pruszkowski,,2.0,144.0,2.0,144.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,MAZOWIECKIE,pruszkowski,246,181026,735.0,True,1273.0,713.0,1986.0,10.97,38.0,4716.0,,False,False,korytarzowa,0.9057794178917922,MAZOWIECKIE|pruszkowski,114.0693996350582,2646.41007153335,0.2340425531914893,,,,0.1785914702581369,MAZOWIECKIE|pruszkowski,0.9,False,10.721551609082852,1.0,1.0973778920308483,0.7352941176470589,1.0,1921.8387611570788,0.2050955414012739,0.2340425531914893,0.9,1.0,1.0,1.0973778920308483,0.7352941176470589,,,200884,56,176872,7.91532859921299e-05,True,False,
mop_00009,mop,MOP Brwinów Południe,52.1542673,20.6863039,unique,,,,services,,,,,,,,,,,10934.0,A2,4212.165056218166,bazowa,83473.0,63212.0,7678.0,14354.0,720,1955.6208687096123,4413.0,3963.0,dw,1955.6208687096123,4413.0,3963.0,bazowa,2.0,144.0,2.0,144.0,1421,powiat pruszkowski,,2.0,144.0,2.0,144.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,MAZOWIECKIE,pruszkowski,246,181026,735.0,True,1273.0,713.0,1986.0,10.97,38.0,4716.0,,False,False,korytarzowa,0.9057794178917922,MAZOWIECKIE|pruszkowski,114.0693996350582,2646.41007153335,0.2340425531914893,,,,0.1785914702581369,MAZOWIECKIE|pruszkowski,1.0,False,10.590108095448544,1.0,1.0973778920308483,0.7352941176470589,1.0,2135.376401285643,0.22101910828025478,0.2340425531914893,1.0,1.0,1.0,1.0973778920308483,0.7352941176470589,,,200884,56,176872,7.91532859921299e-05,True,False,
mop_00010,mop,MOP Morawica,50.0787189,19.7592183,unique,,,,services,,,,,,,,,,,20414.0,A4,2692.180332231552,bazowa,50169.0,37546.0,4613.0,12009.0,774,3356.6963416670487,15611.0,13696.0,dk,2692.180332231552,50169.0,37546.0,bazowa,1.0,94.0,2.0,188.0,1206,powiat krakowski,,1.0,94.0,2.0,188.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,MAŁOPOLSKIE,Kraków + krakowski (obszar metropolitalny),1558,1113446,714.7,True,12096.0,5295.0,17391.0,15.62,257.0,25657.0,23.04,True,True,korytarzowa,0.6362350315806252,MAŁOPOLSKIE|Kraków + krakowski (obszar metropolitalny),875.7469302200577,20317.32878110533,0.1896551724137931,,,,0.6585297418630752,MAŁOPOLSKIE|Kraków + krakowski (obszar metropolitalny),0.9,True,3.611298170832915,1.0,1.0687467866323908,0.7085468511987691,1.0,13846.89861252817,0.5834394904458599,0.1896551724137931,0.9,1.0,1.0,1.0687467866323908,0.7085468511987691,,,182283,173,1098771,7.872432017226519e-05,True,False,
mop_00011,mop,MOP Aleksandrowice,50.081097,19.772484,unique,,,,services,,,,,,,,,,,20414.0,A4,1711.3587423139384,bazowa,50169.0,37546.0,4613.0,12174.0,774,2504.6717735856296,17734.0,14617.0,dk,1711.3587423139384,50169.0,37546.0,bazowa,1.0,94.0,2.0,188.0,1206,powiat krakowski,,1.0,94.0,2.0,188.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,MAŁOPOLSKIE,Kraków + krakowski (obszar metropolitalny),1558,1113446,714.7,True,12096.0,5295.0,17391.0,15.62,257.0,25657.0,23.04,True,True,korytarzowa,0.6362350315806252,MAŁOPOLSKIE|Kraków + krakowski (obszar metropolitalny),875.7469302200577,20317.32878110533,0.1896551724137931,,,,0.6585297418630752,MAŁOPOLSKIE|Kraków + krakowski (obszar metropolitalny),1.0,True,2.7553183803981605,1.0,1.0687467866323908,0.7085468511987691,1.0,15385.442902809076,0.6050955414012739,0.1896551724137931,1.0,1.0,1.0,1.0687467866323908,0.7085468511987691,,,182914,30,1098771,1.3651616214843677e-05,False,True,621.0
mop_00012,mop,,52.8385075,20.9867021,unique,,,,services,,,,,,,,,,,11208.0,60,3472.820478415408,,3277.0,2062.0,240.0,14281.0,618,12103.506230613742,4746.0,3636.0,dk,3472.820478415408,3277.0,2062.0,,0.0,0.0,0.0,0.0,1411,powiat makowski,,0.0,0.0,0.0,0.0,srednia,interpolowane,oryginalne,False,0.0,0.0,False,MAZOWIECKIE,makowski,1065,41254,39.0,True,78.0,20.0,98.0,2.38,2.0,186.0,,False,False,korytarzowa,0.97382893988242,MAZOWIECKIE|makowski,253.5939668348596,5883.380030568741,1.0,,,,0.3442760942760943,MAZOWIECKIE|makowski,0.9,False,,1.0,0.921413881748072,1.0,1.0,4878.925228588891,0.3519108280254777,1.0,0.9,1.0,1.0,0.921413881748072,1.0,,,206303,407,42949,0.0047381778388321,False,True,900.0
mop_00013,mop,MOP Kołbaskowo,53.3421589,14.4523728,unique,,,,services,,,,,,,,,,,60702.0,13,396.8597209867485,,17177.0,13919.0,1558.0,32224.0,120,9959.140201608468,4419.0,3996.0,dk,396.8597209867485,17177.0,13919.0,,0.0,0.0,5.0,3294.0,3211,powiat policki,,0.0,0.0,5.0,3294.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,ZACHODNIOPOMORSKIE,policki,664,86834,131.0,True,356.0,172.0,528.0,6.08,25.0,8382.0,,False,False,korytarzowa,0.7942286348501665,ZACHODNIOPOMORSKIE|policki,22.56444392096565,523.4950989664031,0.0131815458358298,,,,0.0390011223344556,ZACHODNIOPOMORSKIE|policki,1.0,False,,1.0,0.9766838046272495,0.3674037372868824,1.0,187.84955738948557,0.03535031847133758,0.0131815458358298,1.0,1.0,1.0,0.9766838046272495,0.3674037372868824,,,1367,0,82406,8.090025807182324e-06,False,False,
mop_00014,mop,MOP Halemba,50.2512359,18.8816842,unique,,,,services,,,,327+488,,,,,,,40622.0,A4,1007.1362280744634,bazowa,84130.0,64574.0,8097.0,24177.0,925,4813.931781233378,9564.0,8445.0,dk,1007.1362280744634,84130.0,64574.0,bazowa,0.0,0.0,5.0,220.0,2472,powiat Ruda Śląska,,0.0,0.0,5.0,220.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,ŚLĄSKIE,Ruda Śląska,78,128793,1659.0,True,401.0,137.0,538.0,4.18,45.0,3078.0,,False,False,korytarzowa,0.5425244527247322,ŚLĄSKIE|Ruda Śląska,1323.5998071770305,30707.515526507104,0.1666666666666666,,,,0.7539281705948373,ŚLĄSKIE|Ruda Śląska,1.0,False,16.166465286931867,1.0,1.0994344473007713,0.6920549760277559,1.0,23364.399089914015,0.6872611464968152,0.1666666666666666,1.0,1.0,1.0,1.0994344473007713,0.6920549760277559,,,146425,114,135752,0.0002799222110908,False,False,
mop_00015,mop,,52.5624947,16.8341814,unique,,,,services,,,,,,,,,,,90214.0,"11
S11c",3581.4487990692605,kompleksowa,22453.0,17644.0,2159.0,30130.0,187,9113.161925389622,6251.0,4776.0,dk,3581.4487990692605,22453.0,17644.0,kompleksowa,0.0,0.0,0.0,0.0,3021,powiat poznański,,0.0,0.0,0.0,0.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,WIELKOPOLSKIE,Poznań + poznański (obszar metropolitalny),2162,990434,458.1,True,10237.0,4968.0,15205.0,15.35,337.0,41222.0,41.62,True,True,korytarzowa,0.6398746506309816,WIELKOPOLSKIE|Poznań + poznański (obszar metropolitalny),2169.937900501582,50342.5592916367,1.0,,,,0.8608305274971941,WIELKOPOLSKIE|Poznań + poznański (obszar metropolitalny),0.9,True,3.907572399413213,1.0,1.0018766066838047,1.0,1.0,45393.3292273949,0.8197452229299363,1.0,0.9,1.0,1.0,1.0018766066838047,1.0,,,61026,180,978388,0.0001839760912848,False,True,290.0
mop_00016,mop,,52.3640003,16.3209974,unique,,,,services,,,,,,,,,,,90805.0,92,13500.06979153307,,8170.0,4909.0,874.0,30225.0,307,6636.1890890776585,4846.0,3796.0,dw,6636.1890890776585,4846.0,3796.0,,0.0,0.0,0.0,0.0,3015,powiat nowotomyski,,0.0,0.0,0.0,0.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,WIELKOPOLSKIE,nowotomyski,1012,75015,74.0,True,256.0,96.0,352.0,4.69,8.0,1906.0,,False,False,korytarzowa,0.8806910569105691,WIELKOPOLSKIE|nowotomyski,466.84902914894616,10830.89747625555,1.0,,,,0.5011223344556678,WIELKOPOLSKIE|nowotomyski,0.9,False,,1.0,0.9412724935732648,1.0,1.0,9175.343287600299,0.49171974522292994,1.0,0.9,1.0,1.0,0.9412724935732648,1.0,,,45535,349,75057,0.001549933161908,False,True,757.0
mop_00017,mop,MOP Wirek,50.2528643,18.8825423,unique,,,,services,,,,,,,,,,,40622.0,A4,1025.890673587881,bazowa,84130.0,64574.0,8097.0,24177.0,925,4977.272071981331,9564.0,8445.0,dk,1025.890673587881,84130.0,64574.0,bazowa,0.0,0.0,5.0,220.0,2472,powiat Ruda Śląska,,0.0,0.0,5.0,220.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,ŚLĄSKIE,Ruda Śląska,78,128793,1659.0,True,401.0,137.0,538.0,4.18,45.0,3078.0,,False,False,korytarzowa,0.5425244527247322,ŚLĄSKIE|Ruda Śląska,1323.5998071770305,30707.515526507104,0.1666666666666666,,,,0.7539281705948373,ŚLĄSKIE|Ruda Śląska,1.0,False,16.222087747000355,1.0,1.0994344473007713,0.6920549760277559,1.0,23364.399089914015,0.6872611464968152,0.1666666666666666,1.0,1.0,1.0,1.0994344473007713,0.6920549760277559,,,146425,114,135752,0.0002799222110908,False,False,
mop_00018,mop,MOP Kraśnik Dolny,51.3171434,15.5966517,unique,,,,services,,,,,,,,,,,30625.0,A4,128.9108471905183,bazowa,24565.0,13473.0,2932.0,2296.0,297,2180.5230384906245,4703.0,3198.0,dk,128.9108471905183,24565.0,13473.0,bazowa,1.0,194.0,1.0,194.0,201,powiat bolesławiecki,,1.0,194.0,1.0,194.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,DOLNOŚLĄSKIE,bolesławiecki,1304,87255,67.0,True,172.0,52.0,224.0,2.57,21.0,6113.0,,False,False,korytarzowa,0.8158647428970953,DOLNOŚLĄSKIE|bolesławiecki,306.3305322141895,7106.868347369195,0.1848739495798319,,,,0.3900112233445567,DOLNOŚLĄSKIE|bolesławiecki,1.0,False,8.877756747222667,1.0,1.0310861182519282,0.7052924057238629,1.0,5168.236963240952,0.36194267515923567,0.1848739495798319,1.0,1.0,1.0,1.0310861182519282,0.7052924057238629,,,28872,70,88368,0.0002640473172792,True,False,
mop_00019,mop,MOP Racula Zachód,51.9044606,15.5873503,unique,,,,services,,,,,,,,,,,31403.0,S3a,2321.462431788493,bazowa,28702.0,22226.0,2388.0,8091.0,282,6217.132500888491,4839.0,4058.0,dk,2321.462431788493,28702.0,22226.0,bazowa,2.0,766.0,3.0,810.0,862,powiat Zielona Góra,,2.0,766.0,3.0,810.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,LUBUSKIE,Zielona Góra + zielonogórski (obszar metropolitalny),1626,213623,131.4,True,1538.0,945.0,2483.0,11.62,42.0,6447.0,30.18,True,True,korytarzowa,0.693116922152089,LUBUSKIE|Zielona Góra + zielonogórski (obszar metropolitalny),140.83362955768703,3267.340205738339,0.0515222482435597,,,,0.2188552188552188,LUBUSKIE|Zielona Góra + zielonogórski (obszar metropolitalny),0.9,True,3.1077426978885625,1.0,1.0123521850899744,0.5394281614558583,1.0,1605.8393896009409,0.17388535031847133,0.0515222482435597,0.9,1.0,1.0,1.0123521850899744,0.5394281614558583,,,27138,0,215146,6.972009705037509e-06,True,False,
mop_00020,mop,MOP Rowień Zachód,50.0737821,18.6622968,unique,,,,services,GDDKiA,,,,,,,,,,40731.0,A1a,691.9180860651479,bazowa,54369.0,38616.0,5401.0,24176.0,924,3498.881352035069,4367.0,3776.0,dk,691.9180860651479,54369.0,38616.0,bazowa,0.0,0.0,0.0,0.0,2479,powiat Żory,,0.0,0.0,0.0,0.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,ŚLĄSKIE,Żory,65,61923,958.0,True,210.0,74.0,284.0,4.59,15.0,2015.0,,False,False,korytarzowa,0.8217965653896961,ŚLĄSKIE|Żory,4749.168100531007,110180.69993231936,1.0,,,,0.9814814814814816,ŚLĄSKIE|Żory,1.0,False,20.284908898943897,1.0,1.0824678663239076,1.0,1.0,119267.06716581245,0.9812101910828025,1.0,1.0,1.0,1.0,1.0824678663239076,1.0,,,139566,187,61927,0.0015098422335976,False,False,
mop_00021,mop,MOP Rowień Wschód,50.0743317,18.6647752,unique,,,,services,GDDKiA,,,,,,,,,,40731.0,A1a,634.8142637010978,bazowa,54369.0,38616.0,5401.0,24176.0,924,3373.20916855072,4367.0,3776.0,dk,634.8142637010978,54369.0,38616.0,bazowa,0.0,0.0,0.0,0.0,2479,powiat Żory,,0.0,0.0,0.0,0.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,ŚLĄSKIE,Żory,65,61923,958.0,True,210.0,74.0,284.0,4.59,15.0,2015.0,,False,False,korytarzowa,0.8217965653896961,ŚLĄSKIE|Żory,4749.168100531007,110180.69993231936,1.0,,,,0.9814814814814816,ŚLĄSKIE|Żory,1.0,False,20.229482233916173,1.0,1.0824678663239076,1.0,1.0,119267.06716581245,0.9812101910828025,1.0,1.0,1.0,1.0,1.0824678663239076,1.0,,,139566,187,61927,0.0015098422335976,False,False,
mop_00022,mop,MOP Zalesie,52.3863168,16.47637,unique,,,,services,,,,,,,,,,,90823.0,A2,4418.457418590638,bazowa,25148.0,16028.0,2815.0,30348.0,306,3395.398770533112,5306.0,4194.0,dw,3395.398770533112,5306.0,4194.0,bazowa,2.0,144.0,2.0,144.0,3024,powiat szamotulski,,2.0,144.0,2.0,144.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,WIELKOPOLSKIE,szamotulski,1119,91631,82.0,True,160.0,96.0,256.0,2.79,14.0,1341.0,,False,False,korytarzowa,0.8489751298168898,WIELKOPOLSKIE|szamotulski,120.71841081741968,2800.667130964136,0.2340425531914893,,,,0.1912177328843995,WIELKOPOLSKIE|szamotulski,0.9,False,6.923827817111124,1.0,1.0278084832904886,0.7352941176470589,1.0,1904.9224209338206,0.20429936305732485,0.2340425531914893,0.9,1.0,1.0,1.0278084832904886,0.7352941176470589,,,50714,97,92174,0.0001753929162959,True,False,
mop_00023,mop,MOP Radule,53.1448721,22.7939411,unique,,,,services,,,,,,,,,,,50325.0,S8,2725.745593137269,kompleksowa,18410.0,14157.0,1715.0,20049.0,678,13349.956568369062,1383.0,1081.0,dk,2725.745593137269,18410.0,14157.0,kompleksowa,0.0,0.0,0.0,0.0,2002,powiat białostocki,,0.0,0.0,0.0,0.0,srednia,oryginalne,oryginalne,False,0.0,0.0,False,PODLASKIE,Białystok + białostocki (obszar metropolitalny),3079,449556,146.0,True,2971.0,1152.0,4123.0,9.17,81.0,14266.0,31.73,True,True,korytarzowa,0.8001543560176148,PODLASKIE|Białystok + białostocki (obszar metropolitalny),1741.091071038364,40393.31284809005,1.0,,,,0.8072390572390572,PODLASKIE|Białystok + białostocki (obszar metropolitalny),0.9,True,14.517233977775724,1.0,0.984974293059126,1.0,1.0,35807.73729017725,0.7662420382165606,1.0,0.9,1.0,1.0,0.984974293059126,1.0,,,270145,29,448768,6.462136337706789e-05,False,True,365.0
mop_00024,mop,MOP Police,52.135721,18.6341164,unique,,,,services,,,,,,,,,,,90625.0,A2,1497.1247575936166,bazowa,28185.0,17083.0,3141.0,30986.0,473,6463.213419521863,3909.0,3296.0,dk,1497.1247575936166,28185.0,17083.0,bazowa,0.0,0.0,0.0,0.0,3009,powiat kolski,,0.0,0.0,0.0,0.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,WIELKOPOLSKIE,kolski,1011,80743,80.0,True,146.0,49.0,195.0,2.42,8.0,835.0,,False,False,korytarzowa,0.9058290951768848,WIELKOPOLSKIE|kolski,2100.94361563526,48741.891882738026,1.0,,,,0.8446969696969697,WIELKOPOLSKIE|kolski,1.0,False,36.34108459532542,1.0422738973021695,1.0370629820051414,1.0,1.0,52685.290111358605,0.8528662420382166,1.0,1.0,1.0422738973021695,1.0,1.0370629820051414,1.0,,,125344,41,83317,0.0004920964509043,False,False,
mop_00025,mop,MOP Chrząstów Południe,51.9442983,19.1765495,unique,,,,services,,,,,,,,,,,91118.0,A2,148.8897122719194,bazowa,30133.0,18482.0,3391.0,10005.0,469,6501.119288744986,2762.0,2319.0,dk,148.8897122719194,30133.0,18482.0,bazowa,2.0,388.0,2.0,388.0,1020,powiat zgierski,,2.0,388.0,2.0,388.0,wysoka,oryginalne,oryginalne,False,0.0,0.0,False,ŁÓDZKIE,zgierski,855,165840,194.0,True,525.0,120.0,645.0,3.89,23.0,2757.0,,False,False,korytarzowa,0.8931284067554285,ŁÓDZKIE|zgierski,231.509145406566,5371.012173432331,0.1018518518518518,,,,0.3246352413019079,ŁÓDZKIE|zgierski,1.0,False,15.563039526990243,1.0,1.0441966580976865,0.6285625874189209,1.0,3525.225991519662,0.29665605095541403,0.1018518518518518,1.0,1.0,1.0,1.0441966580976865,0.6285625874189209,,,145405,0,166409,6.009290362901045e-06,True,False,
